trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.95, 'e': 0.4527046874160087}",20,11,-25.662305738307378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1102,False,"{'a': 0.95, 'e': 0.4518128007017902}",35,22,-29.19907363508562,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
1103,False,"{'a': 0.95, 'e': 0.45092046217480886}",20,0,-103.44893672137975,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
1104,False,"{'a': 0.95, 'e': 0.45002767272740274}",25,13,-12.238515265166262,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1105,False,"{'a': 0.95, 'e': 0.4491344332523616}",20,0,-2.0183118056231306,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1106,False,"{'a': 0.95, 'e': 0.4482407446429244}",20,0,1.2535796158741546,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1107,False,"{'a': 0.95, 'e': 0.4473466077927801}",25,2,-22.487642886375607,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
1108,False,"{'a': 0.95, 'e': 0.4464520235960651}",20,9,-3.6034453997761027,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1109,False,"{'a': 0.95, 'e': 0.44555699294736395}",20,13,-11.63220301161397,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1110,False,"{'a': 0.95, 'e': 0.44466151674170673}",25,0,-140.82950255933102,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
1111,False,"{'a': 0.95, 'e': 0.4437655958745701}",20,16,7.1053469176728585,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.95, 'e': 0.4428692312418743}",25,0,-72.0587391975712,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1113,False,"{'a': 0.95, 'e': 0.44197242373998435}",20,0,-53.48546288038052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1114,False,"{'a': 0.95, 'e': 0.44107517426570736}",25,4,-0.4159884892445329,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
1115,False,"{'a': 0.95, 'e': 0.440177483716293}",25,14,11.09315597523134,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.95, 'e': 0.43927935298943144}",30,0,-10.133543665866316,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1117,False,"{'a': 0.95, 'e': 0.4383807829832537}",25,18,13.334708566136161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.95, 'e': 0.4374817745963293}",20,8,-32.15328365671729,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1119,False,"{'a': 0.95, 'e': 0.43658232872766695}",30,4,-1.7395912628842867,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
1120,False,"{'a': 0.95, 'e': 0.43568244627671204}",20,8,-3.257177342573254,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1121,False,"{'a': 0.95, 'e': 0.43478212814334743}",25,0,-111.00092219774905,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1122,False,"{'a': 0.95, 'e': 0.43388137522789066}",25,16,-20.025204001836922,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1123,False,"{'a': 0.95, 'e': 0.432980188431095}",30,18,3.2717911278910146,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1124,False,"{'a': 0.95, 'e': 0.4320785686541468}",20,5,0.27097873306782394,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1125,False,"{'a': 0.95, 'e': 0.4311765167986662}",25,0,-14.062331768442204,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1126,False,"{'a': 0.95, 'e': 0.4302740337667045}",20,0,-27.65855655562177,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1127,False,"{'a': 0.95, 'e': 0.42937112046074505}",20,0,-23.92187140610535,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1128,False,"{'a': 0.95, 'e': 0.42846777778370077}",25,6,21.168556301523484,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1129,False,"{'a': 0.95, 'e': 0.4275640066389146}",20,0,-105.61848796101728,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1130,False,"{'a': 0.95, 'e': 0.42665980793015723}",25,20,10.11869442577301,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.95, 'e': 0.42575518256162764}",30,15,-42.502801136728806,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
1132,False,"{'a': 0.95, 'e': 0.4248501314379508}",20,0,-42.08004899683644,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1133,False,"{'a': 0.95, 'e': 0.42394465546417814}",20,10,9.614980037268888,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.95, 'e': 0.42303875554578513}",20,1,-42.51342512741512,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 0}",1
1135,False,"{'a': 0.95, 'e': 0.422132432588672}",20,0,-92.08505333041602,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1136,False,"{'a': 0.95, 'e': 0.42122568749916134}",35,18,-40.309105264476216,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1137,False,"{'a': 0.95, 'e': 0.42031852118399843}",30,7,-35.23905562397756,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
1138,False,"{'a': 0.95, 'e': 0.4194109345503491}",25,0,-38.12242172198053,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
1139,False,"{'a': 0.95, 'e': 0.41850292850580045}",30,0,-5.050284094452943,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
1140,False,"{'a': 0.95, 'e': 0.41759450395835795}",20,3,-44.686016873825686,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
1141,False,"{'a': 0.95, 'e': 0.4166856618164465}",25,0,3.936297716882104,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1142,False,"{'a': 0.95, 'e': 0.4157764029889078}",20,10,-2.2687430643384596,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.95, 'e': 0.4148667283850009}",35,0,15.614404242025612,"{0: 30, 1: 4, 2: 1, 3: 0, 4: 0}",0
1144,False,"{'a': 0.95, 'e': 0.4139566389144}",25,0,-119.94636621960466,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
1145,False,"{'a': 0.95, 'e': 0.4130461354871949}",20,0,-20.929182531862793,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1146,False,"{'a': 0.95, 'e': 0.4121352190138885}",20,0,-4.098836669415052,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1147,False,"{'a': 0.95, 'e': 0.41122389040539764}",20,0,-3.974596820582899,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1148,False,"{'a': 0.95, 'e': 0.4103121505730504}",20,0,20.85668981396953,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1149,False,"{'a': 0.95, 'e': 0.40940000042858704}",25,0,-104.43589525692447,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
1150,False,"{'a': 0.95, 'e': 0.40848744088415717}",20,0,-20.461728231836926,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1151,False,"{'a': 0.95, 'e': 0.4075744728523206}",20,14,9.901588283530295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.95, 'e': 0.40666109724604504}",20,12,3.754461633769604,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.95, 'e': 0.40574731497870625}",20,0,-31.325860484097582,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1154,False,"{'a': 0.95, 'e': 0.4048331269640863}",20,2,-37.192735251804336,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1155,False,"{'a': 0.95, 'e': 0.40391853411637296}",30,20,-4.002354771618981,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.95, 'e': 0.4030035373501593}",30,0,-61.466148749816384,"{0: 22, 1: 0, 2: 7, 3: 1, 4: 0}",0
1157,False,"{'a': 0.95, 'e': 0.4020881375804417}",20,6,-36.01357464445253,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1158,False,"{'a': 0.95, 'e': 0.4011723357226203}",20,0,-69.66327466238569,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1159,False,"{'a': 0.95, 'e': 0.4002561326924963}",25,6,11.626365132477439,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1160,False,"{'a': 0.95, 'e': 0.3993395294062732}",35,22,19.868495654237638,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.95, 'e': 0.3984225267805538}",30,16,-27.859505203062426,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1162,False,"{'a': 0.95, 'e': 0.397505125732341}",25,0,-23.58534942177138,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1163,False,"{'a': 0.95, 'e': 0.3965873271790354}",20,12,-3.0025076880189108,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.95, 'e': 0.39566913203843584}",35,0,-95.9109858800397,"{0: 27, 1: 2, 2: 3, 3: 1, 4: 2}",0
1165,False,"{'a': 0.95, 'e': 0.39475054122873704}",30,16,20.70354370570202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.95, 'e': 0.3938315556685301}",30,19,11.974610319189752,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.95, 'e': 0.39291217627680014}",20,12,-40.45938731654314,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1168,False,"{'a': 0.95, 'e': 0.39199240397292684}",20,0,-30.49660081861968,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1169,False,"{'a': 0.95, 'e': 0.391072239676682}",25,14,-33.11917307903961,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1170,False,"{'a': 0.95, 'e': 0.3901516843082303}",20,0,-57.435289834669064,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1171,False,"{'a': 0.95, 'e': 0.3892307387881266}",20,3,14.095595735437687,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.95, 'e': 0.38830940403731673}",25,0,5.234516203380454,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
1173,False,"{'a': 0.95, 'e': 0.38738768097713494}",30,0,-17.631055875796967,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1174,False,"{'a': 0.95, 'e': 0.38646557052930475}",20,13,0.6812044828298847,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1175,False,"{'a': 0.95, 'e': 0.385543073615936}",20,0,-28.5641794877688,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1176,False,"{'a': 0.95, 'e': 0.38462019115952595}",20,0,-46.246942395510075,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1177,False,"{'a': 0.95, 'e': 0.3836969240829566}",25,12,21.994994731258345,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.95, 'e': 0.3827732733094953}",25,0,12.475783064413514,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1179,False,"{'a': 0.95, 'e': 0.38184923976279245}",25,11,-15.882540660689353,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1180,False,"{'a': 0.95, 'e': 0.3809248243668818}",25,3,0.11730312140424015,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1181,False,"{'a': 0.95, 'e': 0.3800000280461784}",25,0,-3.4441926505844425,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1182,False,"{'a': 0.95, 'e': 0.3790748517254788}",25,0,-15.369057956571051,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
1183,False,"{'a': 0.95, 'e': 0.3781492963299588}",20,0,13.621299667570995,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1184,False,"{'a': 0.95, 'e': 0.37722336278517427}",30,0,5.829681126417671,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1185,False,"{'a': 0.95, 'e': 0.3762970520170581}",20,0,-32.35209616477203,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1186,False,"{'a': 0.95, 'e': 0.37537036495192155}",20,0,-37.83636781231035,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1187,False,"{'a': 0.95, 'e': 0.3744433025164511}",25,0,35.85436312696203,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1188,False,"{'a': 0.95, 'e': 0.37351586563770955}",20,0,22.13802589300316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1189,False,"{'a': 0.95, 'e': 0.37258805524313326}",20,15,9.340935373913823,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.95, 'e': 0.371659872260533}",20,14,6.754934881214453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.95, 'e': 0.3707313176180912}",20,5,18.050508247484956,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.95, 'e': 0.36980239224436295}",20,2,-36.381712288364376,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1193,False,"{'a': 0.95, 'e': 0.36887309706827304}",25,14,0.8041205423170976,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.95, 'e': 0.36794343301911697}",25,5,-46.97506136998755,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1195,False,"{'a': 0.95, 'e': 0.3670134010265584}",25,15,13.315472263172712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.95, 'e': 0.36608300202062954}",30,13,7.5005259621316265,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1197,False,"{'a': 0.95, 'e': 0.365152236931729}",30,14,-16.99008975319245,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1198,False,"{'a': 0.95, 'e': 0.36422110669062213}",25,8,-2.3002343505056224,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1199,False,"{'a': 0.95, 'e': 0.36328961222843875}",20,0,-73.91433029397386,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1200,False,"{'a': 0.95, 'e': 0.3623577544766736}",20,5,-1.3386448980044205,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.95, 'e': 0.361425534367184}",20,16,7.9595723377503855,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.95, 'e': 0.3604929528321903}",30,22,11.682578716432833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.95, 'e': 0.35956001080427363}",25,11,-40.80193114751022,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1204,False,"{'a': 0.95, 'e': 0.35862670921637635}",20,0,-85.86672229727064,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1205,False,"{'a': 0.95, 'e': 0.3576930490017995}",20,0,9.630430535602418,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1206,False,"{'a': 0.95, 'e': 0.35675903109420365}",25,9,-11.30523127992063,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1207,False,"{'a': 0.95, 'e': 0.35582465642760625}",30,0,-11.825002947878064,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
1208,False,"{'a': 0.95, 'e': 0.3548899259363823}",20,8,-12.983814575254618,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1209,False,"{'a': 0.95, 'e': 0.3539548405552618}",20,0,-55.22875516597348,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1210,False,"{'a': 0.95, 'e': 0.35301940121933034}",20,6,-67.03650563954798,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
1211,False,"{'a': 0.95, 'e': 0.35208360886402695}",20,0,7.701939373044971,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1212,False,"{'a': 0.95, 'e': 0.3511474644251443}",25,0,24.510440721309465,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1213,False,"{'a': 0.95, 'e': 0.3502109688388262}",30,4,17.297911301390695,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.95, 'e': 0.34927412304156863}",30,10,23.490876930209627,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.95, 'e': 0.348336927970217}",25,0,-20.97321421209579,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1216,False,"{'a': 0.95, 'e': 0.34739938456196656}",20,0,5.445624818651326,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1217,False,"{'a': 0.95, 'e': 0.3464614937543603}",25,11,25.740787219224295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.95, 'e': 0.3455232564852894}",20,15,9.567308585952775,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.95, 'e': 0.3445846736929906}",25,17,1.0999670325800677,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.95, 'e': 0.34364574631604705}",25,3,-19.758958364935435,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
1221,False,"{'a': 0.95, 'e': 0.3427064752933856}",20,2,-29.084831783277224,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 0}",1
1222,False,"{'a': 0.95, 'e': 0.3417668615642776}",30,15,5.53460997500491,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1223,False,"{'a': 0.95, 'e': 0.3408269060683363}",30,11,-29.783668801904167,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1224,False,"{'a': 0.95, 'e': 0.3398866097455176}",20,0,-42.25829050087686,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1225,False,"{'a': 0.95, 'e': 0.3389459735361172}",30,23,-7.476627967522353,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1226,False,"{'a': 0.95, 'e': 0.33800499838077175}",20,0,4.421575481922657,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1227,False,"{'a': 0.95, 'e': 0.3370636852204559}",20,0,-57.642743239413214,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1228,False,"{'a': 0.95, 'e': 0.3361220349964831}",30,2,40.15595147926796,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1229,False,"{'a': 0.95, 'e': 0.3351800486505031}",30,0,2.385619043510965,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1230,False,"{'a': 0.95, 'e': 0.3342377271245026}",35,23,-22.108995789896262,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1231,False,"{'a': 0.95, 'e': 0.3332950713608026}",20,3,12.252849269392064,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1232,False,"{'a': 0.95, 'e': 0.33235208230205926}",20,14,8.255715826614209,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.95, 'e': 0.3314087608912611}",20,9,3.2538366197213815,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.95, 'e': 0.33046510807172985}",20,13,-9.110564541748447,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1235,False,"{'a': 0.95, 'e': 0.32952112478711787}",30,0,-48.32497528273574,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1236,False,"{'a': 0.95, 'e': 0.3285768119814088}",20,0,-35.19537436759787,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1237,False,"{'a': 0.95, 'e': 0.32763217059891486}",20,14,13.083826152376218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.95, 'e': 0.3266872015842779}",30,12,15.11878357720305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.95, 'e': 0.3257419058824663}",30,0,-1.4914512793286487,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
1240,False,"{'a': 0.95, 'e': 0.32479628443877623}",25,12,-12.866605940544435,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1241,False,"{'a': 0.95, 'e': 0.3238503381988286}",20,0,-33.435446625766915,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1242,False,"{'a': 0.95, 'e': 0.3229040681085699}",30,16,2.998074992439202,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.95, 'e': 0.3219574751142698}",20,2,-0.8114284964587295,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1244,False,"{'a': 0.95, 'e': 0.32101056016252166}",20,14,-51.46798635895229,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
1245,False,"{'a': 0.95, 'e': 0.32006332420023986}",20,6,-48.61519659067682,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1246,False,"{'a': 0.95, 'e': 0.31911576817466075}",25,4,23.068639397091246,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.95, 'e': 0.31816789303333987}",20,0,14.963848967167639,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1248,False,"{'a': 0.95, 'e': 0.3172196997241527}",20,0,9.866665416588443,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1249,False,"{'a': 0.95, 'e': 0.316271189195292}",25,0,-17.841602586297867,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1250,False,"{'a': 0.95, 'e': 0.3153223623952687}",20,0,-8.108687946341245,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1251,False,"{'a': 0.95, 'e': 0.314373220272909}",30,15,10.787198052504671,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.95, 'e': 0.3134237637773555}",35,18,27.93515607108908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.95, 'e': 0.31247399385806407}",30,15,-8.019941638881443,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1254,False,"{'a': 0.95, 'e': 0.31152391146480507}",20,0,-29.008263935577933,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1255,False,"{'a': 0.95, 'e': 0.3105735175476604}",20,5,16.49811192988927,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.95, 'e': 0.3096228130570242}",25,0,-11.65282146635678,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1257,False,"{'a': 0.95, 'e': 0.3086717989436006}",25,0,-42.3086484144736,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1258,False,"{'a': 0.95, 'e': 0.3077204761584039}",30,0,-24.486874116568554,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
1259,False,"{'a': 0.95, 'e': 0.3067688456527566}",30,17,2.5833821345771852,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1260,False,"{'a': 0.95, 'e': 0.3058169083782893}",30,9,-75.93446550688684,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 2}",1
1261,False,"{'a': 0.95, 'e': 0.30486466528693895}",25,17,14.31985177189896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.95, 'e': 0.3039121173309489}",20,0,14.019518326457398,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1263,False,"{'a': 0.95, 'e': 0.3029592654628667}",20,13,7.163027310843356,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.95, 'e': 0.30200611063554444}",20,5,12.399765073218688,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.95, 'e': 0.3010526538021365}",30,14,-28.502495057240203,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1266,False,"{'a': 0.95, 'e': 0.3000988959161001}",20,14,3.001204978512435,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.95, 'e': 0.29914483793119256}",20,12,16.57023510829438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.95, 'e': 0.2981904808014722}",25,11,4.142178081356305,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.95, 'e': 0.29723582548129573}",30,1,-82.00859139227934,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 1}",1
1270,False,"{'a': 0.95, 'e': 0.2962808729253187}",25,14,-22.583551466905735,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1271,False,"{'a': 0.95, 'e': 0.2953256240884933}",20,0,-52.78426403860518,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1272,False,"{'a': 0.95, 'e': 0.29437007992606856}",25,11,-9.419592379113627,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1273,False,"{'a': 0.95, 'e': 0.29341424139358824}",20,0,-14.637629298685262,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1274,False,"{'a': 0.95, 'e': 0.29245810944689116}",30,10,7.699337732984939,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1275,False,"{'a': 0.95, 'e': 0.2915016850421088}",25,0,-66.68562898883047,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
1276,False,"{'a': 0.95, 'e': 0.29054496913566596}",20,10,-57.88047329035401,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1277,False,"{'a': 0.95, 'e': 0.28958796268427794}",25,14,13.403419383492228,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.95, 'e': 0.2886306666449516}",20,10,-37.23221416381203,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
1279,False,"{'a': 0.95, 'e': 0.2876730819749824}",25,18,-10.170051670230038,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1280,False,"{'a': 0.95, 'e': 0.28671520963195546}",30,12,-18.992492108144383,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1281,False,"{'a': 0.95, 'e': 0.2857570505737428}",20,8,-34.569885573441525,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1282,False,"{'a': 0.95, 'e': 0.28479860575850313}",20,2,15.96862176940392,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
